Timestamp,Expression,R² Score,Complexity,Validation Score,Valid,Interpretation,Provider,Domain
2025-12-13T16:48:08.851038,var_0 + var_1,0.9492716518676283,3,97.6,True,"This expression calculates a simple additive combination of two variables, representing the total va",anthropic,defi
2025-12-13T16:48:39.111382,var_0 + var_1,0.9023423386053652,3,97.6,True,"This expression calculates a simple additive combination of two variables, representing the total va",anthropic,defi
2025-12-13T16:49:09.024112,var_0 + var_1,0.9537736932688416,3,97.6,True,"This expression calculates the sum of two variables, representing a basic additive relationship comm",anthropic,defi
2025-12-13T16:49:37.470460,var_0 + var_1,0.9463352325140547,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic aggregation or comb",anthropic,defi
2025-12-13T16:50:08.277268,var_0 + var_1,0.8914839719582333,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic additive relationsh",anthropic,defi
2025-12-13T16:50:40.600688,var_0 - 42.27922*sqrt(var_1) + 1.8141563*var_1 + 501.8979,0.9855593363481053,12,88.0,True,This expression calculates a composite financial metric that combines a base variable with non-linea,anthropic,defi
2025-12-13T16:51:10.726808,var_0 + var_1,0.9804480213973156,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic additive relationsh",anthropic,defi
2025-12-13T16:51:39.563154,var_0 + var_1,0.9677532307835728,3,97.6,True,"This expression calculates the sum of two variables, representing a basic additive relationship that",anthropic,defi
2025-12-13T16:52:10.818002,var_0*1.068245 + var_1 - 62.560303,0.9920099822683025,7,97.6,True,This formula calculates a weighted combination of two variables with a leverage factor of 1.068245 a,anthropic,defi
2025-12-13T16:52:45.628978,sqrt(var_0**1.5340371*(var_1**0.60140824 + 11.714422)),0.9915868558045909,10,95.5,True,This expression calculates a volatility-adjusted risk metric that combines a primary risk factor wit,anthropic,defi
2025-12-13T16:53:15.670997,var_0 + var_1,0.9977034831360163,3,97.6,True,"This expression calculates the sum of two variables, representing a basic additive relationship comm",anthropic,defi
2025-12-13T16:53:45.016016,var_0 + var_1,0.9959410693989267,3,97.6,True,"This expression calculates the sum of two variables, representing a basic aggregation or combination",anthropic,defi
2025-12-13T16:54:14.066497,var_0 + var_1,0.9975325910889802,3,97.6,True,"This expression calculates the simple sum of two variables, representing the total value or aggregat",anthropic,defi
2025-12-13T16:54:42.423731,var_0 + var_1,0.9963122932892147,3,97.6,True,"This expression calculates a simple additive combination of two variables, representing the total va",anthropic,defi
2025-12-13T16:55:12.322145,var_0 + var_1,0.9975448411651734,3,97.6,True,"This expression calculates the sum of two variables, representing a simple additive relationship com",anthropic,defi
2025-12-13T16:55:30.712662,var_0 + var_1 - exp(var_1*0.756382/var_0),0.9997374150114844,10,84.39999999999999,False,,,defi
2025-12-13T16:56:02.992266,var_0 + var_1*(-0.017758079 + (var_0 - 1*(-16.95175))/var_0) - 1*(-11.57388),0.9994882355543523,13,93.99999999999999,True,This formula calculates an adjusted yield or return metric that combines a base return (var_0) with ,anthropic,defi
2025-12-13T16:56:35.317460,var_0 + var_1,0.9969845672215886,3,97.6,True,"This expression calculates the simple sum of two variables, representing the total value or combined",anthropic,defi
2025-12-13T16:57:07.621188,var_0 + var_1,0.9974983350330139,3,97.6,True,"This expression calculates the simple sum of two variables, representing a linear additive relations",anthropic,defi
2025-12-13T16:57:37.853990,var_0 + var_1,0.9994826245164349,3,97.6,True,"This expression calculates the simple sum of two variables, representing the total or aggregate valu",anthropic,defi
2025-12-13T16:58:07.726601,var_0 + var_1,0.9997892658030457,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic additive relationsh",anthropic,defi
2025-12-13T16:58:35.970485,var_0 + var_1,0.9991994321362011,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic additive relationsh",anthropic,defi
2025-12-13T16:59:05.576136,var_0 + var_1,0.9998281586295649,3,97.6,True,"This expression calculates the simple sum of two variables, representing the total value or aggregat",anthropic,defi
2025-12-13T16:59:34.552429,var_0 + var_1,0.9997658639446929,3,97.6,True,"This expression calculates the simple sum of two variables, representing a linear aggregation or com",anthropic,defi
2025-12-13T17:00:05.320786,var_0 + var_1,0.9998762952362542,3,97.6,True,"This expression calculates the simple sum of two variables, representing a basic additive relationsh",anthropic,defi
2025-12-13T17:00:35.390449,sqrt(var_0*var_1*var_2),0.9994947726411709,6,94.0,True,"This calculates the geometric mean of three variables, representing a balanced composite metric that",anthropic,defi
2025-12-13T17:00:54.323204,(var_2 + (var_0 - 35.091724*var_1/var_2)*(log(sqrt(var_1)) - 2.8596108))*log(0.236431352452355*var_1),0.986443694567699,20,74.3,False,,,defi
2025-12-13T17:01:27.785415,((var_0*var_1*var_2)**1.6001809)**(1/4),0.9996273888009329,9,90.1,True,This expression calculates a geometric mean-based composite metric with enhanced sensitivity to vari,anthropic,defi
2025-12-13T17:02:01.319412,((var_0*sqrt(var_1**2*var_2**2))**2.9086714)**(1/8),0.9997437872879326,15,90.69999999999999,True,"This expression calculates a weighted geometric mean with fractional scaling, likely representing a ",anthropic,defi
2025-12-13T17:02:43.659610,sqrt((var_2*(sqrt(var_0*sqrt(var_1**2.10556)/var_2) + 0.41971096))**1.3084886),0.9993321041086779,16,91.6,True,This expression calculates a composite volatility-adjusted risk metric that combines multiple variab,anthropic,defi
2025-12-13T17:03:16.653437,sqrt(var_0*var_1*var_2),0.9997440784079594,6,94.0,True,"This expression calculates the geometric mean of three variables, representing a balanced multiplica",anthropic,defi
2025-12-13T17:03:52.556252,0.216031618056247*sqrt(var_0*var_1*var_2) + 7473.833,0.9982914675072263,10,86.6,True,This formula calculates a financial metric with a large base value (7473.83) plus a volatility-adjus,anthropic,defi
2025-12-13T17:04:25.475788,(var_0 + var_2)*(log(var_1) - 5.977891),0.9406168970550022,8,88.0,True,"This expression calculates a scaled logarithmic adjustment factor, where the sum of two variables is",anthropic,defi
2025-12-13T17:04:44.681038,0.976156777131623*(var_0*var_1*var_2*sqrt(var_1*var_2*sqrt(var_0**(3/2))))**(1/4),0.9982791373505787,20,80.6,False,,,defi
2025-12-13T17:05:04.575114,sqrt(sqrt(var_0*sqrt(var_1))*(var_2 + (var_1 + var_2 + sqrt(var_0**1.6028936))*log((var_0*var_2)**(1/4)))) - 682.948,0.9938032501090508,26,79.89999999999999,False,,,defi
2025-12-13T17:05:35.928293,sqrt(var_0*var_1*var_2),0.9996199837066729,6,94.0,True,"This expression calculates the geometric mean of three variables, representing a balanced composite ",anthropic,defi
2025-12-13T17:06:10.108649,sqrt((-20.11399*var_1 + sqrt(var_1*var_2*(var_1 + var_2)))*(3*var_0 + var_1 - 3051.0056)),0.9934469302608511,23,93.39999999999999,True,This calculates a composite risk-adjusted yield or volatility measure that combines token pair dynam,anthropic,defi
2025-12-13T17:06:46.801844,sqrt(-0.508671120822791*var_1*(-var_0 + var_2) + 0.7755944*(var_0*var_1*var_2)**0.80935603),0.999822947306317,20,86.0,True,This formula calculates a volatility or risk metric that balances a linear spread component against ,anthropic,defi
2025-12-13T17:07:09.439907,0.617370229278996*sqrt(var_0*var_2) + sqrt(var_1*(sqrt(var_0*var_2*log(sqrt(7.372599*var_0*var_2 + 7.372599*var_2))) - 3725.0093)),0.9991331301585985,26,76.39999999999999,False,,,defi
2025-12-13T17:07:45.025242,0.666971107421754*sqrt(sqrt(sqrt(var_1**2*var_2**(1/4))*(var_2 - 754.44165))*(var_0 + 3358.914)),0.9965211299802306,20,85.1,True,This formula calculates a complex volatility-adjusted risk metric that incorporates nested square ro,anthropic,defi
2025-12-13T17:08:17.588366,sqrt(var_0*var_1*var_2),0.9994850278556168,6,94.0,True,"This expression calculates the geometric mean of three variables, representing a balanced average th",anthropic,defi
2025-12-13T17:08:52.476397,(0.68798910005109*var_0*var_1*var_2 + var_2)**0.44998515,0.9997760002221008,12,86.89999999999999,True,This formula calculates a composite risk-adjusted yield metric that combines three DeFi variables th,anthropic,defi
2025-12-13T17:09:33.752482,(var_0*var_1*var_2)**0.40000075,0.9995940754926247,8,95.5,True,This expression calculates a weighted geometric mean of three variables raised to approximately 0.4 ,anthropic,defi
2025-12-13T17:09:54.749072,0.8062617*var_2 + 1.8328498621441*sqrt(-var_0*(sqrt(var_0) - var_1)) - 5171.17274979582,0.9827110123468098,15,79.39999999999999,False,,,defi
2025-12-13T17:10:28.786054,(sqrt(var_2) + 40.313805)*(var_0**(1/4)*var_1**(1/4) - 32.53118),0.9948247804139135,14,91.6,True,This formula calculates a composite financial metric that combines a volatility-adjusted base term w,anthropic,defi
2025-12-13T17:11:04.329656,(0.71081424*var_1 + 1492.82249697562)*(var_0 + 38.82328*sqrt(var_1) - 2622.98),0.9985599154442628,14,96.1,True,This expression calculates a composite financial metric that appears to model portfolio value or ris,anthropic,defi
2025-12-13T17:11:37.070777,var_0*(var_1 - 33.68538),0.9998941468443773,5,97.6,True,"This expression calculates a scaled deviation from a threshold value of 33.68538, representing a pro",anthropic,defi
2025-12-13T17:12:14.714679,var_1*(var_0 - (158.18384 - 43.10681*var_1/var_0))/0.9842092,0.9998790702393605,13,93.99999999999999,True,This expression calculates an adjusted yield or return metric that incorporates a base rate adjustme,anthropic,defi
2025-12-13T17:12:45.012834,var_0*var_1,0.9998870384083453,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:13:14.858572,var_0*var_1,0.9998270513908711,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:13:48.700124,var_0 + (var_0*var_1*(var_0 + var_1))**0.65110815,0.9996817083737022,17,95.5,True,This formula calculates a non-linear scaling function that combines a base value with a weighted int,anthropic,defi
2025-12-13T17:14:22.967445,var_1*(var_0 + var_1*0.0045962073 - 49.188988),0.9999044495579261,9,97.6,True,This expression calculates a scaled profit or loss metric where var_1 acts as a multiplier for a bas,anthropic,defi
2025-12-13T17:14:52.166309,var_0*var_1,0.9997487438836195,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:15:12.067781,var_0*(var_1 + exp(var_1/var_0)),0.9999044014990969,8,84.39999999999999,False,,,defi
2025-12-13T17:15:41.735701,var_0*var_1,0.9997899562098933,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:19:50.410374,(var_0 + var_1)*(0.492272221438504*sqrt(var_0*var_1) + 282.84482),0.9996790973247771,12,86.6,True,This expression calculates a weighted pricing or valuation metric that combines linear scaling with ,anthropic,defi
2025-12-13T17:20:21.635317,var_0*var_1,0.9998554946163991,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:20:53.592028,var_0*var_1,0.9998769132012847,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:21:25.684220,var_0*var_1,0.9997697969000466,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:21:55.963938,var_0*var_1,0.9998398777132402,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:22:17.020904,sqrt(var_1/var_0)*(1.10519310901045*var_0 + var_1)*(0.464662250021003*var_0 + 0.00984889639093933*var_1 + exp(var_0/var_1)),0.9997320872522301,25,74.6,False,,,defi
2025-12-13T17:22:48.303363,var_0*var_1,0.9997698765167858,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:23:07.305441,var_0*(var_1 + exp(var_0/var_1 + 2.2329566)),0.9999302337530473,10,84.39999999999999,False,,,defi
2025-12-13T17:23:39.092271,var_0*var_1,0.9996820627330728,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:24:12.731669,(var_1 - 1*235.52628)*(var_0*1.0112625 - 417.6553),0.9998637056397721,9,97.6,True,"This expression calculates a bilinear interaction between two adjusted financial variables, represen",anthropic,defi
2025-12-13T17:24:32.261528,var_0*(27.508127*var_0 - 27.508127*var_1 - 1154121.51361631)/sqrt(var_1) - (2974.4639 - var_1)*(var_0 + 7998.947),0.9994248628774297,22,82.8,False,,,defi
2025-12-13T17:25:00.649369,var_0*var_1,0.9998608633933402,3,95.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:25:32.795240,(var_1 - 1*848.79224)*(var_0*1.023066 - 1191.0947),0.9998640004172533,9,96.6,True,This expression calculates a bilinear profit/loss function based on two variables with specific brea,anthropic,defi
2025-12-13T17:26:56.395720,var_0*var_1,0.9997615289781873,3,95.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:27:29.834458,(var_0 - 590.86035)*(var_1 + 880.9413),0.9998116901641747,7,96.6,True,This expression calculates a bilinear transformation that appears to model the interaction between t,anthropic,defi
2025-12-13T17:27:50.935753,-0.5297991*log(log(var_0 - 1.1627263 + (log(var_0) + 4.3980064)/var_0)),0.9995982625724262,14,82.0,False,,,defi
2025-12-13T17:28:09.653537,-0.5320384*log(log(var_0 + exp(var_0**(-1.344468)) + log(var_0**(-0.66525286)))),0.9993055193213407,15,81.69999999999999,False,,,defi
2025-12-13T17:28:41.839856,(-1.0199034*var_0 + sqrt(5.310927*var_0 + 0.54305088945174) - 1.3973979)/var_0,0.9996414562646717,18,85.69999999999999,True,This expression calculates a normalized rate or efficiency metric that exhibits inverse relationship,anthropic,defi
2025-12-13T17:29:01.296138,-0.06656867*log(var_0) + 0.06656867*log((2*var_0 + 0.05972716)/var_0) - 0.5963737 - (-log(var_0 + 0.30523962) - 0.43259922)/var_0,0.9992003167281706,24,80.5,False,,,defi
2025-12-13T17:29:34.484835,-0.5290076*log(log(var_0)),0.9900547958444502,5,86.8,True,"This expression calculates a logarithmic decay factor with double-log transformation, typically repr",anthropic,defi
2025-12-13T17:29:55.252597,exp(var_0**(-0.27193487)) - exp(exp(-var_0 + exp(-1.5050247))) - 1*1.1340663,0.9998941385874872,13,84.39999999999999,False,,,defi
2025-12-13T17:30:13.564472,-0.5287434*log(log(var_0 - 0.62226135 + 3.6412015/var_0)),0.9994437444834157,11,83.8,False,,,defi
2025-12-13T17:30:30.771934,sqrt(log((var_0 + 3.8075664)/var_0)) - 0.9933982,0.999040359837759,9,84.1,False,,,defi
2025-12-13T17:31:04.103586,log(var_0**(-0.5389694) + 0.3625708),0.9979579894015856,6,88.0,True,This expression calculates the logarithmic transformation of an inverse power relationship with a co,anthropic,defi
2025-12-13T17:31:36.256522,log(var_0**(-0.5260854) + 0.35930586),0.9982167764791435,6,88.0,True,This formula calculates a logarithmic risk-adjusted return or utility measure that exhibits diminish,anthropic,defi
2025-12-13T17:32:08.965216,(2.23842717155178*sqrt(var_0) - 1.0138876*var_0 - 1.24251550241588)/var_0,0.9999414801873265,12,85.1,True,This expression calculates a normalized risk-adjusted return or efficiency metric that exhibits inve,anthropic,defi
2025-12-13T17:32:40.418782,-log(log(1.8304172*log(var_0))) - 0.045651443,0.9982798874247499,8,85.0,True,"This expression calculates a doubly-logarithmic transformation with a constant offset, likely repres",anthropic,defi
2025-12-13T17:32:59.115488,log((0.435791124094007*var_0 + log(var_0) + 0.393796279740798)/var_0) - 0.07277841,0.9993821244401221,15,75.8,False,,,defi
2025-12-13T17:33:17.093988,-0.9030048*exp(log(0.04539666/var_0**2)/var_0),0.9989637517041488,11,80.8,False,,,defi
2025-12-13T17:33:51.501905,-0.82129006 + exp(-0.33323374*sqrt(var_0 - 2.1031337)),0.9967083603097147,11,85.89999999999999,True,This formula calculates a bounded value between approximately -0.82 and 0.18 that exhibits exponenti,anthropic,defi
2025-12-13T17:34:10.919217,(var_0**(-0.4285142) - 0.9259502)*log(sqrt(var_0))/var_0**0.17675371,0.9999429725957627,13,82.89999999999999,False,,,defi
2025-12-13T17:34:43.286128,1.90005289400059*sqrt(1/var_0) - 0.9922836,0.9982559040624109,6,85.69999999999999,True,"This expression calculates a risk-adjusted metric that scales inversely with volatility, suggesting ",anthropic,defi
2025-12-13T17:35:14.508913,1.94873928476849*sqrt(1/var_0) - 0.997714,0.9904610403295014,6,85.69999999999999,True,"This expression calculates a volatility-adjusted metric that inversely scales with variance, likely ",anthropic,defi
2025-12-13T17:35:48.124927,-1.0040714*log(log(log(var_0**2))),0.9917289395301645,8,85.6,True,This expression calculates a logarithmically dampened risk or volatility metric that becomes increas,anthropic,defi
2025-12-13T17:36:21.717075,1.87802167186644*sqrt(1/var_0) - 0.9904458,0.9885404210433099,6,85.69999999999999,True,This expression calculates a risk-adjusted return or performance metric that inversely relates to vo,anthropic,defi
2025-12-13T17:36:38.599479,2.12672753308928*sqrt(1/var_0) - 1.0055077 - 0.8901131/var_0,0.9999122417203633,10,76.7,False,,,defi
2025-12-13T17:36:58.759184,-1 + sqrt(var_0*(1.8289645*sqrt(log(1.7576829*log(sqrt(var_0)))) + 1.7878112))/var_0,0.9998394992008707,20,82.3,False,,,defi
2025-12-13T17:38:25.747664,1.94175727113355*sqrt(1/var_0) - 0.9964125,0.9881633688046025,6,85.69999999999999,True,This expression calculates a risk-adjusted return or performance metric that increases with decreasi,anthropic,defi
2025-12-13T17:38:43.199110,sqrt(log(3.2372892*var_0)/var_0) - 1.0400422,0.9991741303036886,9,83.5,False,,,defi
2025-12-13T17:39:17.225102,1.73234020908135*sqrt(1/var_0) - 0.97393966,0.9935392059330156,6,85.69999999999999,True,This expression calculates a risk-adjusted metric or volatility-based scoring function that decrease,anthropic,defi
2025-12-13T17:39:53.783129,(0.9284923 - var_0)/((-0.46642473)*var_0*var_0**0.5362376) + var_0 - (var_0 - 1*(-0.98275167)),0.9999637709000367,17,94.89999999999999,True,This expression calculates a non-linear adjustment mechanism that combines a power-law decay term wi,anthropic,defi
2025-12-13T17:40:24.054950,(2.16355718667199*sqrt(var_0) - 1.0055461*var_0 - 1.1149822)/var_0,0.9995775731555953,12,85.1,True,This expression calculates a normalized risk-adjusted return or efficiency metric that decreases as ,anthropic,defi
2025-12-13T17:40:42.163305,sqrt(sqrt(log(var_0**5.780354))/var_0) - 1.0277864,0.9990516540761978,10,84.1,False,,,defi
2025-12-13T17:41:15.050015,(var_0**(-0.36722374) - 0.71587163)/0.663881,0.9983783231614627,7,95.5,True,This expression calculates a normalized risk-adjusted metric that exhibits inverse power-law scaling,anthropic,defi
2025-12-13T17:41:33.009317,1.91840676726116*sqrt(1/var_0)*exp(-0.777877430964856/var_0) - 0.989591765410848,0.9977129488427747,19,74.6,False,,,defi
2025-12-13T17:42:04.910034,var_0*var_1,0.9998489325067327,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:42:34.767837,var_0*var_1,0.9998372859030046,3,96.1,True,"This expression calculates a bilinear product between two variables, representing a fundamental mult",anthropic,defi
2025-12-13T17:43:05.914495,var_1*var_0*0.99539435,0.9993886304714721,5,96.1,True,"This expression calculates a discounted product of two variables with a 0.46% reduction factor, like",anthropic,defi
2025-12-13T17:43:40.542111,var_1*(var_0 + 0.33212033)**2.5668888,0.9995317668128476,7,97.0,True,This expression calculates a scaled power-law relationship where var_1 acts as a multiplier for a tr,anthropic,defi
2025-12-13T17:44:10.719815,var_0*var_1,0.9998046791118326,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:44:42.495404,var_0*var_1,0.9997693527704922,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:45:12.672794,var_0*var_1,0.9996394760888555,3,96.1,True,"This expression calculates the multiplicative product of two variables, representing a fundamental s",anthropic,defi
2025-12-13T17:45:46.053285,var_0*var_1,0.9998768446354471,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:46:19.710010,var_0*(var_1 - 19883.465) + 2227.2053,0.9997728928571525,7,97.6,True,This expression calculates a linear adjustment to var_0 based on how far var_1 deviates from a refer,anthropic,defi
2025-12-13T17:46:50.733109,var_0*var_1,0.9995040191561579,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:47:23.744577,var_0*var_1,0.9996976925172333,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:47:55.216748,var_0*var_1,0.999085222790357,3,96.1,True,"This expression calculates a product relationship between two variables, representing a fundamental ",anthropic,defi
2025-12-13T17:48:25.748334,var_0*var_1,0.9995658463270531,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:48:56.153572,var_0*var_1,0.9993743308095605,3,96.1,True,"This expression calculates a simple multiplicative relationship between two variables, representing ",anthropic,defi
2025-12-13T17:49:25.644820,var_0*var_1,0.9998731190050483,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:50:01.771281,var_0*var_1 + exp(var_0*67.045235) - 1957.7205,0.9999294777682346,10,85.89999999999999,True,This expression calculates a DeFi protocol value or token price that combines linear growth with exp,anthropic,defi
2025-12-13T17:50:33.713884,var_0*var_1 - 0.0028310418*var_1*(-var_1 + var_1 + 0.28713775),0.9995026660264811,13,87.39999999999999,True,This expression calculates a modified product of two variables with a small constant adjustment fact,anthropic,defi
2025-12-13T17:51:03.975999,var_0*var_1,0.9997772293874503,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:51:33.437180,var_0*var_1,0.9998165085210983,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:52:05.405086,var_0*var_1,0.9995817816326396,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
2025-12-13T17:52:36.601785,var_0*var_1,0.9998045329265332,3,96.1,True,"This expression calculates the product of two variables, representing a fundamental multiplicative r",anthropic,defi
2025-12-13T17:53:09.146663,var_0*(var_1 + 442256.78)*0.9939388,0.9999470774445489,7,97.6,True,This formula calculates an adjusted financial value by applying a discount factor (0.9939388) to a b,anthropic,defi
2025-12-13T17:53:39.285190,var_0*var_1,0.9999139484871589,3,96.1,True,"This expression calculates the product of two variables, representing a multiplicative relationship ",anthropic,defi
